0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.649481;1.773786;1.919537;2.111842;2.207049;1.507896;1.791667;1.915371;2.17021;2.294202;1.731993;1.628875;1.942118;2.052268;2.298369;4.368297;0;4.449532;4.360098;4.360233;4.38986;1.52079;1.576461;1.623541;1.743204;1.900349;2.026675;1.653647;1.646425;1.755135;1.818029;1.849001;2.084037;1.706238;1.761909;1.755243;1.892715;2.018231;2.190493;1.457896;1.569795;1.752231;1.847052;2.082611;1.755135;1.818029;1.871774;1.982757;2.092125;1.635592;1.752231;1.868871;2.096292;2.083792;1.804822;1.867715;1.896188;1.978578;2.024111;2.158479
7.74005;8.289509;9.173867;10.583291;20.45287;6.882359;8.387305;9.147201;10.942082;11.47592;8.019958;7.614435;9.539452;10.217084;11.50255;26.718502;0;28.299933;27.932018;27.955735;27.933124;6.948973;7.291154;7.580593;8.316175;9.29228;10.058708;7.766716;7.72223;8.389517;8.776132;8.976637;10.421429;8.089995;8.432214;8.391233;9.236295;10.016913;11.075827;6.562359;7.250211;8.37167;8.965711;10.415195;8.389517;8.776132;9.106514;9.788735;10.707923;7.654673;8.37167;9.088667;10.486611;10.656698;8.694949;9.081563;9.268176;9.763047;10.042941;10.875241
15.00875;16.06102;17.774842;24.67648;25.804634;13.345761;16.257063;17.724008;21.188161;26.399325;15.548388;14.765675;18.481348;19.788886;26.45009;53.24674;0;53.858381;53.148767;53.192847;51.471224;13.481942;14.142366;14.700993;16.120694;17.998524;26.1875;15.059583;14.973725;16.262247;17.008428;24.092972;26.881475;15.683523;16.344019;16.264924;17.895925;19.397092;21.440838;12.735761;14.063343;16.227801;17.367598;26.867921;16.262247;17.008428;17.646078;18.962791;20.260356;14.84397;16.227801;17.611632;20.30972;20.161489;16.851741;17.597922;17.951114;18.913212;19.453418;21.055983
21.305582;24.720211;118.105666;119.642318;120.800252;20.338573;24.1253;25.687221;120.396224;122.873224;23.318513;21.111237;25.121354;26.580019;122.99887;56.961937;0;58.732952;142.997296;143.113546;57.962357;19.643343;20.362439;20.970527;22.516159;25.235349;26.177634;21.431216;21.337963;22.670268;23.482637;24.572108;27.607958;22.110501;22.829584;22.743473;24.519148;26.757974;28.983005;18.830974;20.276315;22.632766;24.618749;296.841129;22.670268;23.482637;24.176848;25.610358;27.02302;21.126186;22.632766;24.139346;27.076852;26.915382;23.312052;24.12442;25.28214;25.55638;26.144503;28.310965
29.039017;31.752831;34.415845;38.434205;40.336988;26.486826;31.811613;34.305022;39.616901;41.981254;30.589221;28.647871;34.981906;37.227065;42.092011;88.436195;0;121.644057;88.256865;88.342994;88.762566;26.431366;27.559364;28.513396;30.938118;34.37572;36.682086;29.14984;29.00333;31.179878;32.454288;33.335256;38.097769;30.215474;31.34354;31.208454;33.994058;36.764349;40.254884;25.156956;27.424346;31.121047;33.322159;38.132229;31.179878;32.454288;33.543338;35.792166;38.008291;87.150058;31.121047;33.484507;38.092652;37.839434;32.186681;33.461091;34.328352;35.707489;36.630112;39.511172
20.046205;21.453626;23.73158;27.337652;28.836883;17.835759;21.714651;23.664072;28.25788;29.636762;20.772926;19.723143;24.660862;26.398406;29.70418;68.532919;0;71.532085;68.402746;68.460358;70.591293;18.017255;18.894883;19.637232;21.52385;24.018845;25.993092;20.113713;19.999621;21.711958;22.703545;23.209285;26.914881;26.943963;27.821685;27.716577;29.883988;31.878486;34.594387;17.025668;18.789869;21.666182;23.180374;26.896764;26.769254;27.760841;28.608205;30.357963;32.082276;19.827232;26.723479;28.562429;32.147876;31.950892;27.552623;28.54421;29.013077;30.292078;31.009948;33.139307
14.257393;15.215532;16.864842;19.476254;20.55134;12.65475;15.421596;16.818176;20.135118;21.0945;14.748176;14.02442;17.56056;18.803773;21.141101;48.610241;0;49.174915;48.517874;48.557127;48.501323;12.804706;13.433068;12.669907;14.020687;15.791046;17.220574;14.30406;14.222369;15.450038;14.865325;15.211418;17.864549;14.89771;15.526141;15.450886;17.002708;17.121719;19.066249;10.80008;12.063212;14.122594;15.189051;17.847576;15.450038;16.159995;16.766689;16.66625;17.900824;14.100613;15.417264;16.733915;17.94779;17.806756;16.010914;16.720871;17.038228;17.972308;17.133059;18.647632
6.267434;6.668481;7.409787;8.5865;9.065124;5.546128;6.768628;7.389787;8.879368;9.290634;6.469663;6.163133;7.735336;8.287578;9.310604;20.706041;0;20.944672;20.665355;20.682155;20.645256;5.621707;5.901016;6.137275;6.737704;7.517499;8.160069;6.287434;6.251119;6.79757;7.11315;7.259851;8.439181;6.551314;6.830655;6.797204;7.486996;8.10899;8.973343;5.306128;5.867597;6.783002;7.249165;8.429852;6.79757;7.11315;7.382828;7.9397;3.479581;1.18885;1.774108;2.359366;3.500456;3.437767;7.046883;7.362462;7.49535;7.918732;8.147199;3.807079
3.613721;3.845974;4.274946;4.958242;5.235647;3.196416;3.903206;4.263279;5.128029;5.365272;3.729849;3.553325;4.464755;4.784946;5.376921;12.634328;0;12.771746;12.066073;12.62074;12.598163;0.141406;0.120379;0.101004;0.358801;0.811568;1.1834;0.153073;0.132019;0.393508;0.576461;0.6622;1.345902;3.778369;3.940313;3.92092;4.320819;4.68203;5.183128;3.056416;3.38192;3.912615;4.18363;4.868219;3.921061;4.104014;4.260357;4.583197;4.901341;3.573319;3.912615;4.251911;4.913444;4.8771;4.065597;4.24855;4.326381;4.57104;4.703491;5.091636
0.329896;0.354757;0.383907;0.422368;0.44141;0.301579;0.358333;0.383074;0.434042;0.45884;0.346399;0.325775;0.388424;0.410454;0.459674;0.873659;0;0.889906;0.87202;0.872047;0.877972;0.304158;0.315292;0.324708;0.348641;0.38007;0.405335;0.330729;0.329285;0.351027;0.363606;0.3698;0.416807;0.341248;0.352382;0.351049;0.378543;0.403646;0.438099;0.291579;0.313959;0.350446;0.36941;0.416522;0.351027;0.363606;0.374355;0.396551;0.418425;0.327118;0.350446;0.373774;0.419258;0.416758;0.360964;0.373543;0.379238;0.395716;0.404822;0.431696
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
